1565123149517665,    1.5,   42.8,    3.2
1565123149528877,    1.6,   45.0,    3.3
1565123149539840,    1.8,   47.2,    3.2
1565123149550983,    2.0,   49.4,    3.2
1565123149562676,    2.1,   51.7,    3.4
1565123149573838,    2.4,   54.0,    3.5
1565123149585023,    2.2,   56.3,    3.4
1565123149596196,    2.6,   58.6,    3.7
1565123149607447,    2.8,   60.6,    3.6
1565123149618632,    3.0,   62.8,    3.7
1565123149629801,    3.1,   64.9,    3.7
1565123149640967,    3.1,   67.0,    3.8
1565123149652146,    3.4,   69.2,    3.6
1565123149663374,    3.5,   71.2,    3.7
1565123149674546,    3.6,   73.3,    3.8
1565123149685613,    3.9,   75.3,    3.9
1565123149696795,    4.3,   77.3,    4.0
1565123149708024,    4.3,   79.3,    4.1
1565123149719175,    4.3,   81.1,    3.8
1565123149730500,    4.6,   83.1,    4.1
1565123149741402,    4.6,   85.0,    4.2
1565123149752585,    4.9,   86.6,    4.2
1565123149763376,    4.9,   88.6,    4.2
1565123149774556,    5.1,   90.4,    4.1
1565123149785732,    5.2,   92.2,    4.2
1565123149796915,    5.3,   93.9,    4.3
1565123149808059,    5.4,   95.6,    4.3
1565123149819823,    5.8,   97.2,    4.5
1565123149830990,    5.7,   98.9,    4.4
1565123149842172,    5.8,  100.5,    4.7
1565123149853352,    5.7,  101.9,    4.4
1565123149864674,    5.7,  103.5,    4.5
1565123149875896,    5.8,  105.2,    4.5
1565123149887072,    5.8,  106.3,    4.6
1565123149898182,    5.7,  107.7,    4.6
1565123149909358,    5.7,  109.0,    4.4
1565123149920534,    5.7,  110.4,    4.5
1565123149931310,    5.4,  111.4,    4.6
1565123149942457,    5.5,  112.7,    4.6
1565123149953637,    5.4,  113.7,    4.7
1565123149964813,    5.2,  114.8,    4.6
1565123149976117,    4.9,  115.8,    4.6
1565123149987426,    5.1,  116.7,    4.6
1565123149999014,    4.9,  117.7,    4.6
1565123150010807,    4.5,  118.4,    4.6
1565123150021989,    4.4,  119.3,    4.7
1565123150033131,    4.0,  120.0,    4.6
